Date_key,Fecha,Mes,Año,Mes_Año,"Fecha +40d"
42672,2016-10-29,octubre,2016,10.2016,2016-12-08
42673,2016-10-30,octubre,2016,10.2016,2016-12-09
42674,2016-10-31,octubre,2016,10.2016,2016-12-10
42675,2016-11-01,noviembre,2016,11.2016,2016-12-11
42676,2016-11-02,noviembre,2016,11.2016,2016-12-12
42677,2016-11-03,noviembre,2016,11.2016,2016-12-13
42678,2016-11-04,noviembre,2016,11.2016,2016-12-14
42679,2016-11-05,noviembre,2016,11.2016,2016-12-15
42680,2016-11-06,noviembre,2016,11.2016,2016-12-16
42681,2016-11-07,noviembre,2016,11.2016,2016-12-17
42682,2016-11-08,noviembre,2016,11.2016,2016-12-18
42683,2016-11-09,noviembre,2016,11.2016,2016-12-19
42684,2016-11-10,noviembre,2016,11.2016,2016-12-20
42685,2016-11-11,noviembre,2016,11.2016,2016-12-21
42686,2016-11-12,noviembre,2016,11.2016,2016-12-22
42687,2016-11-13,noviembre,2016,11.2016,2016-12-23
42688,2016-11-14,noviembre,2016,11.2016,2016-12-24
42689,2016-11-15,noviembre,2016,11.2016,2016-12-25
42690,2016-11-16,noviembre,2016,11.2016,2016-12-26
42691,2016-11-17,noviembre,2016,11.2016,2016-12-27
42692,2016-11-18,noviembre,2016,11.2016,2016-12-28
42693,2016-11-19,noviembre,2016,11.2016,2016-12-29
42694,2016-11-20,noviembre,2016,11.2016,2016-12-30
42695,2016-11-21,noviembre,2016,11.2016,2016-12-31
42696,2016-11-22,noviembre,2016,11.2016,2017-01-01
42697,2016-11-23,noviembre,2016,11.2016,2017-01-02
42698,2016-11-24,noviembre,2016,11.2016,2017-01-03
42699,2016-11-25,noviembre,2016,11.2016,2017-01-04
42700,2016-11-26,noviembre,2016,11.2016,2017-01-05
42701,2016-11-27,noviembre,2016,11.2016,2017-01-06
42702,2016-11-28,noviembre,2016,11.2016,2017-01-07
42703,2016-11-29,noviembre,2016,11.2016,2017-01-08
42704,2016-11-30,noviembre,2016,11.2016,2017-01-09
42705,2016-12-01,diciembre,2016,12.2016,2017-01-10
42706,2016-12-02,diciembre,2016,12.2016,2017-01-11
42707,2016-12-03,diciembre,2016,12.2016,2017-01-12
42708,2016-12-04,diciembre,2016,12.2016,2017-01-13
42709,2016-12-05,diciembre,2016,12.2016,2017-01-14
42710,2016-12-06,diciembre,2016,12.2016,2017-01-15
42711,2016-12-07,diciembre,2016,12.2016,2017-01-16
42712,2016-12-08,diciembre,2016,12.2016,2017-01-17
42713,2016-12-09,diciembre,2016,12.2016,2017-01-18
42714,2016-12-10,diciembre,2016,12.2016,2017-01-19
42715,2016-12-11,diciembre,2016,12.2016,2017-01-20
42716,2016-12-12,diciembre,2016,12.2016,2017-01-21
42717,2016-12-13,diciembre,2016,12.2016,2017-01-22
42718,2016-12-14,diciembre,2016,12.2016,2017-01-23
42719,2016-12-15,diciembre,2016,12.2016,2017-01-24
42720,2016-12-16,diciembre,2016,12.2016,2017-01-25
42721,2016-12-17,diciembre,2016,12.2016,2017-01-26
42722,2016-12-18,diciembre,2016,12.2016,2017-01-27
42723,2016-12-19,diciembre,2016,12.2016,2017-01-28
42724,2016-12-20,diciembre,2016,12.2016,2017-01-29
42725,2016-12-21,diciembre,2016,12.2016,2017-01-30
42726,2016-12-22,diciembre,2016,12.2016,2017-01-31
42727,2016-12-23,diciembre,2016,12.2016,2017-02-01
42728,2016-12-24,diciembre,2016,12.2016,2017-02-02
42729,2016-12-25,diciembre,2016,12.2016,2017-02-03
42730,2016-12-26,diciembre,2016,12.2016,2017-02-04
42731,2016-12-27,diciembre,2016,12.2016,2017-02-05
42732,2016-12-28,diciembre,2016,12.2016,2017-02-06
42733,2016-12-29,diciembre,2016,12.2016,2017-02-07
42734,2016-12-30,diciembre,2016,12.2016,2017-02-08
42735,2016-12-31,diciembre,2016,12.2016,2017-02-09
42736,2017-01-01,enero,2017,1.2017,2017-02-10
42737,2017-01-02,enero,2017,1.2017,2017-02-11
42738,2017-01-03,enero,2017,1.2017,2017-02-12
42739,2017-01-04,enero,2017,1.2017,2017-02-13
42740,2017-01-05,enero,2017,1.2017,2017-02-14
42741,2017-01-06,enero,2017,1.2017,2017-02-15
42742,2017-01-07,enero,2017,1.2017,2017-02-16
42743,2017-01-08,enero,2017,1.2017,2017-02-17
42744,2017-01-09,enero,2017,1.2017,2017-02-18
42745,2017-01-10,enero,2017,1.2017,2017-02-19
42746,2017-01-11,enero,2017,1.2017,2017-02-20
42747,2017-01-12,enero,2017,1.2017,2017-02-21
42748,2017-01-13,enero,2017,1.2017,2017-02-22
42749,2017-01-14,enero,2017,1.2017,2017-02-23
42750,2017-01-15,enero,2017,1.2017,2017-02-24
42751,2017-01-16,enero,2017,1.2017,2017-02-25
42752,2017-01-17,enero,2017,1.2017,2017-02-26
42753,2017-01-18,enero,2017,1.2017,2017-02-27
42754,2017-01-19,enero,2017,1.2017,2017-02-28
42755,2017-01-20,enero,2017,1.2017,2017-03-01
42756,2017-01-21,enero,2017,1.2017,2017-03-02
42757,2017-01-22,enero,2017,1.2017,2017-03-03
42758,2017-01-23,enero,2017,1.2017,2017-03-04
42759,2017-01-24,enero,2017,1.2017,2017-03-05
42760,2017-01-25,enero,2017,1.2017,2017-03-06
42761,2017-01-26,enero,2017,1.2017,2017-03-07
42762,2017-01-27,enero,2017,1.2017,2017-03-08
42763,2017-01-28,enero,2017,1.2017,2017-03-09
42764,2017-01-29,enero,2017,1.2017,2017-03-10
42765,2017-01-30,enero,2017,1.2017,2017-03-11
42766,2017-01-31,enero,2017,1.2017,2017-03-12
42767,2017-02-01,febrero,2017,2.2017,2017-03-13
42768,2017-02-02,febrero,2017,2.2017,2017-03-14
42769,2017-02-03,febrero,2017,2.2017,2017-03-15
42770,2017-02-04,febrero,2017,2.2017,2017-03-16
42771,2017-02-05,febrero,2017,2.2017,2017-03-17
42772,2017-02-06,febrero,2017,2.2017,2017-03-18
42773,2017-02-07,febrero,2017,2.2017,2017-03-19
42774,2017-02-08,febrero,2017,2.2017,2017-03-20
42775,2017-02-09,febrero,2017,2.2017,2017-03-21
42776,2017-02-10,febrero,2017,2.2017,2017-03-22
42777,2017-02-11,febrero,2017,2.2017,2017-03-23
42778,2017-02-12,febrero,2017,2.2017,2017-03-24
42779,2017-02-13,febrero,2017,2.2017,2017-03-25
42780,2017-02-14,febrero,2017,2.2017,2017-03-26
42781,2017-02-15,febrero,2017,2.2017,2017-03-27
42782,2017-02-16,febrero,2017,2.2017,2017-03-28
42783,2017-02-17,febrero,2017,2.2017,2017-03-29
42784,2017-02-18,febrero,2017,2.2017,2017-03-30
42785,2017-02-19,febrero,2017,2.2017,2017-03-31
42786,2017-02-20,febrero,2017,2.2017,2017-04-01
42787,2017-02-21,febrero,2017,2.2017,2017-04-02
42788,2017-02-22,febrero,2017,2.2017,2017-04-03
42789,2017-02-23,febrero,2017,2.2017,2017-04-04
42790,2017-02-24,febrero,2017,2.2017,2017-04-05
42791,2017-02-25,febrero,2017,2.2017,2017-04-06
42792,2017-02-26,febrero,2017,2.2017,2017-04-07
42793,2017-02-27,febrero,2017,2.2017,2017-04-08
42794,2017-02-28,febrero,2017,2.2017,2017-04-09
42795,2017-03-01,marzo,2017,3.2017,2017-04-10
42796,2017-03-02,marzo,2017,3.2017,2017-04-11
42797,2017-03-03,marzo,2017,3.2017,2017-04-12
42798,2017-03-04,marzo,2017,3.2017,2017-04-13
42799,2017-03-05,marzo,2017,3.2017,2017-04-14
42800,2017-03-06,marzo,2017,3.2017,2017-04-15
42801,2017-03-07,marzo,2017,3.2017,2017-04-16
42802,2017-03-08,marzo,2017,3.2017,2017-04-17
42803,2017-03-09,marzo,2017,3.2017,2017-04-18
42804,2017-03-10,marzo,2017,3.2017,2017-04-19
42805,2017-03-11,marzo,2017,3.2017,2017-04-20
42806,2017-03-12,marzo,2017,3.2017,2017-04-21
42807,2017-03-13,marzo,2017,3.2017,2017-04-22
42808,2017-03-14,marzo,2017,3.2017,2017-04-23
42809,2017-03-15,marzo,2017,3.2017,2017-04-24
42810,2017-03-16,marzo,2017,3.2017,2017-04-25
42811,2017-03-17,marzo,2017,3.2017,2017-04-26
42812,2017-03-18,marzo,2017,3.2017,2017-04-27
42813,2017-03-19,marzo,2017,3.2017,2017-04-28
42814,2017-03-20,marzo,2017,3.2017,2017-04-29
42815,2017-03-21,marzo,2017,3.2017,2017-04-30
42816,2017-03-22,marzo,2017,3.2017,2017-05-01
42817,2017-03-23,marzo,2017,3.2017,2017-05-02
42818,2017-03-24,marzo,2017,3.2017,2017-05-03
42819,2017-03-25,marzo,2017,3.2017,2017-05-04
42820,2017-03-26,marzo,2017,3.2017,2017-05-05
42821,2017-03-27,marzo,2017,3.2017,2017-05-06
42822,2017-03-28,marzo,2017,3.2017,2017-05-07
42823,2017-03-29,marzo,2017,3.2017,2017-05-08
42824,2017-03-30,marzo,2017,3.2017,2017-05-09
42825,2017-03-31,marzo,2017,3.2017,2017-05-10
42826,2017-04-01,abril,2017,4.2017,2017-05-11
42827,2017-04-02,abril,2017,4.2017,2017-05-12
42828,2017-04-03,abril,2017,4.2017,2017-05-13
42829,2017-04-04,abril,2017,4.2017,2017-05-14
42830,2017-04-05,abril,2017,4.2017,2017-05-15
42831,2017-04-06,abril,2017,4.2017,2017-05-16
42832,2017-04-07,abril,2017,4.2017,2017-05-17
42833,2017-04-08,abril,2017,4.2017,2017-05-18
42834,2017-04-09,abril,2017,4.2017,2017-05-19
42835,2017-04-10,abril,2017,4.2017,2017-05-20
42836,2017-04-11,abril,2017,4.2017,2017-05-21
42837,2017-04-12,abril,2017,4.2017,2017-05-22
42838,2017-04-13,abril,2017,4.2017,2017-05-23
42839,2017-04-14,abril,2017,4.2017,2017-05-24
42840,2017-04-15,abril,2017,4.2017,2017-05-25
42841,2017-04-16,abril,2017,4.2017,2017-05-26
42842,2017-04-17,abril,2017,4.2017,2017-05-27
42843,2017-04-18,abril,2017,4.2017,2017-05-28
42844,2017-04-19,abril,2017,4.2017,2017-05-29
42845,2017-04-20,abril,2017,4.2017,2017-05-30
42846,2017-04-21,abril,2017,4.2017,2017-05-31
42847,2017-04-22,abril,2017,4.2017,2017-06-01
42848,2017-04-23,abril,2017,4.2017,2017-06-02
42849,2017-04-24,abril,2017,4.2017,2017-06-03
42850,2017-04-25,abril,2017,4.2017,2017-06-04
42851,2017-04-26,abril,2017,4.2017,2017-06-05
42852,2017-04-27,abril,2017,4.2017,2017-06-06
42853,2017-04-28,abril,2017,4.2017,2017-06-07
42854,2017-04-29,abril,2017,4.2017,2017-06-08
42855,2017-04-30,abril,2017,4.2017,2017-06-09
42856,2017-05-01,mayo,2017,5.2017,2017-06-10
42857,2017-05-02,mayo,2017,5.2017,2017-06-11
42858,2017-05-03,mayo,2017,5.2017,2017-06-12
42859,2017-05-04,mayo,2017,5.2017,2017-06-13
42860,2017-05-05,mayo,2017,5.2017,2017-06-14
42861,2017-05-06,mayo,2017,5.2017,2017-06-15
42862,2017-05-07,mayo,2017,5.2017,2017-06-16
42863,2017-05-08,mayo,2017,5.2017,2017-06-17
42864,2017-05-09,mayo,2017,5.2017,2017-06-18
42865,2017-05-10,mayo,2017,5.2017,2017-06-19
42866,2017-05-11,mayo,2017,5.2017,2017-06-20
42867,2017-05-12,mayo,2017,5.2017,2017-06-21
42868,2017-05-13,mayo,2017,5.2017,2017-06-22
42869,2017-05-14,mayo,2017,5.2017,2017-06-23
42870,2017-05-15,mayo,2017,5.2017,2017-06-24
42871,2017-05-16,mayo,2017,5.2017,2017-06-25
42872,2017-05-17,mayo,2017,5.2017,2017-06-26
42873,2017-05-18,mayo,2017,5.2017,2017-06-27
42874,2017-05-19,mayo,2017,5.2017,2017-06-28
42875,2017-05-20,mayo,2017,5.2017,2017-06-29
42876,2017-05-21,mayo,2017,5.2017,2017-06-30
42877,2017-05-22,mayo,2017,5.2017,2017-07-01
42878,2017-05-23,mayo,2017,5.2017,2017-07-02
42879,2017-05-24,mayo,2017,5.2017,2017-07-03
42880,2017-05-25,mayo,2017,5.2017,2017-07-04
42881,2017-05-26,mayo,2017,5.2017,2017-07-05
42882,2017-05-27,mayo,2017,5.2017,2017-07-06
42883,2017-05-28,mayo,2017,5.2017,2017-07-07
42884,2017-05-29,mayo,2017,5.2017,2017-07-08
42885,2017-05-30,mayo,2017,5.2017,2017-07-09
42886,2017-05-31,mayo,2017,5.2017,2017-07-10
42887,2017-06-01,junio,2017,6.2017,2017-07-11
42888,2017-06-02,junio,2017,6.2017,2017-07-12
42889,2017-06-03,junio,2017,6.2017,2017-07-13
42890,2017-06-04,junio,2017,6.2017,2017-07-14
42891,2017-06-05,junio,2017,6.2017,2017-07-15
42892,2017-06-06,junio,2017,6.2017,2017-07-16
42893,2017-06-07,junio,2017,6.2017,2017-07-17
42894,2017-06-08,junio,2017,6.2017,2017-07-18
42895,2017-06-09,junio,2017,6.2017,2017-07-19
42896,2017-06-10,junio,2017,6.2017,2017-07-20
42897,2017-06-11,junio,2017,6.2017,2017-07-21
42898,2017-06-12,junio,2017,6.2017,2017-07-22
42899,2017-06-13,junio,2017,6.2017,2017-07-23
42900,2017-06-14,junio,2017,6.2017,2017-07-24
42901,2017-06-15,junio,2017,6.2017,2017-07-25
42902,2017-06-16,junio,2017,6.2017,2017-07-26
42903,2017-06-17,junio,2017,6.2017,2017-07-27
42904,2017-06-18,junio,2017,6.2017,2017-07-28
42905,2017-06-19,junio,2017,6.2017,2017-07-29
42906,2017-06-20,junio,2017,6.2017,2017-07-30
42907,2017-06-21,junio,2017,6.2017,2017-07-31
42908,2017-06-22,junio,2017,6.2017,2017-08-01
42909,2017-06-23,junio,2017,6.2017,2017-08-02
42910,2017-06-24,junio,2017,6.2017,2017-08-03
42911,2017-06-25,junio,2017,6.2017,2017-08-04
42912,2017-06-26,junio,2017,6.2017,2017-08-05
42913,2017-06-27,junio,2017,6.2017,2017-08-06
42914,2017-06-28,junio,2017,6.2017,2017-08-07
42915,2017-06-29,junio,2017,6.2017,2017-08-08
42916,2017-06-30,junio,2017,6.2017,2017-08-09
42917,2017-07-01,julio,2017,7.2017,2017-08-10
42918,2017-07-02,julio,2017,7.2017,2017-08-11
42919,2017-07-03,julio,2017,7.2017,2017-08-12
42920,2017-07-04,julio,2017,7.2017,2017-08-13
42921,2017-07-05,julio,2017,7.2017,2017-08-14
42922,2017-07-06,julio,2017,7.2017,2017-08-15
42923,2017-07-07,julio,2017,7.2017,2017-08-16
42924,2017-07-08,julio,2017,7.2017,2017-08-17
42925,2017-07-09,julio,2017,7.2017,2017-08-18
42926,2017-07-10,julio,2017,7.2017,2017-08-19
42927,2017-07-11,julio,2017,7.2017,2017-08-20
42928,2017-07-12,julio,2017,7.2017,2017-08-21
42929,2017-07-13,julio,2017,7.2017,2017-08-22
42930,2017-07-14,julio,2017,7.2017,2017-08-23
42931,2017-07-15,julio,2017,7.2017,2017-08-24
42932,2017-07-16,julio,2017,7.2017,2017-08-25
42933,2017-07-17,julio,2017,7.2017,2017-08-26
42934,2017-07-18,julio,2017,7.2017,2017-08-27
42935,2017-07-19,julio,2017,7.2017,2017-08-28
42936,2017-07-20,julio,2017,7.2017,2017-08-29
42937,2017-07-21,julio,2017,7.2017,2017-08-30
42938,2017-07-22,julio,2017,7.2017,2017-08-31
42939,2017-07-23,julio,2017,7.2017,2017-09-01
42940,2017-07-24,julio,2017,7.2017,2017-09-02
42941,2017-07-25,julio,2017,7.2017,2017-09-03
42942,2017-07-26,julio,2017,7.2017,2017-09-04
42943,2017-07-27,julio,2017,7.2017,2017-09-05
42944,2017-07-28,julio,2017,7.2017,2017-09-06
42945,2017-07-29,julio,2017,7.2017,2017-09-07
42946,2017-07-30,julio,2017,7.2017,2017-09-08
42947,2017-07-31,julio,2017,7.2017,2017-09-09
42948,2017-08-01,agosto,2017,8.2017,2017-09-10
42949,2017-08-02,agosto,2017,8.2017,2017-09-11
42950,2017-08-03,agosto,2017,8.2017,2017-09-12
42951,2017-08-04,agosto,2017,8.2017,2017-09-13
42952,2017-08-05,agosto,2017,8.2017,2017-09-14
42953,2017-08-06,agosto,2017,8.2017,2017-09-15
42954,2017-08-07,agosto,2017,8.2017,2017-09-16
42955,2017-08-08,agosto,2017,8.2017,2017-09-17
42956,2017-08-09,agosto,2017,8.2017,2017-09-18
42957,2017-08-10,agosto,2017,8.2017,2017-09-19
42958,2017-08-11,agosto,2017,8.2017,2017-09-20
42959,2017-08-12,agosto,2017,8.2017,2017-09-21
42960,2017-08-13,agosto,2017,8.2017,2017-09-22
42961,2017-08-14,agosto,2017,8.2017,2017-09-23
42962,2017-08-15,agosto,2017,8.2017,2017-09-24
42963,2017-08-16,agosto,2017,8.2017,2017-09-25
42964,2017-08-17,agosto,2017,8.2017,2017-09-26
42965,2017-08-18,agosto,2017,8.2017,2017-09-27
42966,2017-08-19,agosto,2017,8.2017,2017-09-28
42967,2017-08-20,agosto,2017,8.2017,2017-09-29
42968,2017-08-21,agosto,2017,8.2017,2017-09-30
42969,2017-08-22,agosto,2017,8.2017,2017-10-01
42970,2017-08-23,agosto,2017,8.2017,2017-10-02
42971,2017-08-24,agosto,2017,8.2017,2017-10-03
42972,2017-08-25,agosto,2017,8.2017,2017-10-04
42973,2017-08-26,agosto,2017,8.2017,2017-10-05
42974,2017-08-27,agosto,2017,8.2017,2017-10-06
42975,2017-08-28,agosto,2017,8.2017,2017-10-07
42976,2017-08-29,agosto,2017,8.2017,2017-10-08
42977,2017-08-30,agosto,2017,8.2017,2017-10-09
42978,2017-08-31,agosto,2017,8.2017,2017-10-10
42979,2017-09-01,septiembre,2017,9.2017,2017-10-11
42980,2017-09-02,septiembre,2017,9.2017,2017-10-12
42981,2017-09-03,septiembre,2017,9.2017,2017-10-13
42982,2017-09-04,septiembre,2017,9.2017,2017-10-14
42983,2017-09-05,septiembre,2017,9.2017,2017-10-15
42984,2017-09-06,septiembre,2017,9.2017,2017-10-16
42985,2017-09-07,septiembre,2017,9.2017,2017-10-17
42986,2017-09-08,septiembre,2017,9.2017,2017-10-18
42987,2017-09-09,septiembre,2017,9.2017,2017-10-19
42988,2017-09-10,septiembre,2017,9.2017,2017-10-20
42989,2017-09-11,septiembre,2017,9.2017,2017-10-21
42990,2017-09-12,septiembre,2017,9.2017,2017-10-22
42991,2017-09-13,septiembre,2017,9.2017,2017-10-23
42992,2017-09-14,septiembre,2017,9.2017,2017-10-24
42993,2017-09-15,septiembre,2017,9.2017,2017-10-25
42994,2017-09-16,septiembre,2017,9.2017,2017-10-26
42995,2017-09-17,septiembre,2017,9.2017,2017-10-27
42996,2017-09-18,septiembre,2017,9.2017,2017-10-28
42997,2017-09-19,septiembre,2017,9.2017,2017-10-29
42998,2017-09-20,septiembre,2017,9.2017,2017-10-30
42999,2017-09-21,septiembre,2017,9.2017,2017-10-31
43000,2017-09-22,septiembre,2017,9.2017,2017-11-01
43001,2017-09-23,septiembre,2017,9.2017,2017-11-02
43002,2017-09-24,septiembre,2017,9.2017,2017-11-03
43003,2017-09-25,septiembre,2017,9.2017,2017-11-04
43004,2017-09-26,septiembre,2017,9.2017,2017-11-05
